vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
-1,-1,6.3,72.0,945.0,-1,-1,-1,-1,CA,2009-03-18 00:00:00,693,41.95378,1.5851
-1,-1,3.4,84.0,953.0,-1,-1,-1,-1,CC,2009-03-18 00:00:00,626,42.07398,2.20862
-1,-1,5.8,73.0,928.0,-1,-1,-1,-1,CD,2009-03-18 00:00:00,849,42.37083,1.43277
-1,-1,8.2,60.0,989.0,-1,-1,-1,-1,CE,2009-03-18 00:00:00,316,41.53109,1.80813
-1,-1,5.4,49.0,867.0,-1,-1,-1,-1,CG,2009-03-18 00:00:00,1405,42.37717,2.41456
-1,-1,0.4,93.0,927.0,-1,-1,-1,-1,CI,2009-03-18 00:00:00,852,42.25839,2.36429
-1,-1,3.5,99.0,961.0,-1,-1,-1,-1,CJ,2009-03-18 00:00:00,566.5,42.21624,1.33132
-1,-1,3.0,86.0,986.0,-1,-1,-1,-1,CL,2009-03-18 00:00:00,349,41.67399,1.76796
-1,-1,7.6,67.0,946.0,-1,-1,-1,-1,CP,2009-03-18 00:00:00,690,42.13924,1.03893
-1,-1,6.9,75.0,956.0,-1,-1,-1,-1,CQ,2009-03-18 00:00:00,594,41.99546,1.02569
-1,-1,5.3,77.0,924.0,-1,-1,-1,-1,CR,2009-03-18 00:00:00,873,42.08032,1.9624
-1,-1,1.3,88.0,931.0,-1,-1,-1,-1,CT,2009-03-18 00:00:00,823,42.39811,0.74362
-1,-1,4.4,73.0,910.0,-1,-1,-1,-1,CU,2009-03-18 00:00:00,1002,42.69856,0.79397
-1,-1,7.1,71.0,966.0,-1,-1,-1,-1,CV,2009-03-18 00:00:00,513.3,42.23939,0.96434
-1,-1,4.6,94.0,974.0,-1,-1,-1,-1,CW,2009-03-18 00:00:00,446,41.39241,1.09894
-1,-1,7.1,65.0,931.0,-1,-1,-1,-1,CY,2009-03-18 00:00:00,816,41.87813,2.17873
-1,-1,6.1,80.0,995.0,-1,-1,-1,-1,C6,2009-03-18 00:00:00,264,41.6566,0.95172
-1,-1,9.3,56.0,976.0,-1,-1,-1,-1,C7,2009-03-18 00:00:00,427,41.66695,1.16234
-1,-1,6.1,66.0,960.0,-1,-1,-1,-1,C8,2009-03-18 00:00:00,554,41.67555,1.29609
-1,-1,7.5,66.0,998.0,-1,-1,-1,-1,C9,2009-03-18 00:00:00,240,40.71825,0.39988
-1,-1,6.4,85.0,1005.0,-1,-1,-1,-1,DB,2009-03-18 00:00:00,179,40.87287,0.71581
-1,-1,4.7,81.0,976.0,-1,-1,-1,-1,DC,2009-03-18 00:00:00,421.5,42.19144,2.48263
-1,-1,10.0,66.0,1021.0,-1,-1,-1,-1,DD,2009-03-18 00:00:00,44.5,41.51175,2.38674
-1,-1,4.2,84.0,1023.0,-1,-1,-1,-1,DF,2009-03-18 00:00:00,28.6,41.97751,3.03543
-1,-1,-1.4,65.0,809.0,-1,-1,-1,-1,DG,2009-03-18 00:00:00,1971.4,42.39848,2.15517
-1,-1,8.0,55.0,977.0,-1,-1,-1,-1,DI,2009-03-18 00:00:00,415,41.43292,1.62386
-1,-1,7.6,80.0,1005.0,-1,-1,-1,-1,DJ,2009-03-18 00:00:00,176,42.11653,2.78969
-1,-1,7.9,75.0,1027.0,-1,-1,-1,-1,DK,2009-03-18 00:00:00,2,41.14677,1.41846
-1,-1,8.5,90.0,1026.0,-1,-1,-1,-1,DL,2009-03-18 00:00:00,0.5,40.70719,0.83449
-1,-1,6.1,76.0,1016.0,-1,-1,-1,-1,DM,2009-03-18 00:00:00,90,41.96012,2.80696
-1,-1,3.1,100.0,1008.0,-1,-1,-1,-1,DN,2009-03-18 00:00:00,150,41.96095,2.63108
-1,-1,4.8,82.0,1025.0,-1,-1,-1,-1,DO,2009-03-18 00:00:00,14,41.80857,3.03241
-1,-1,0.7,86.0,901.0,-1,-1,-1,-1,DP,2009-03-18 00:00:00,1097,42.38605,1.8664
-1,-1,5.7,76.0,993.0,-1,-1,-1,-1,DQ,2009-03-18 00:00:00,287,41.30728,1.36259
-1,-1,5.5,67.0,979.0,-1,-1,-1,-1,D1,2009-03-18 00:00:00,404,41.28521,0.75383
-1,-1,4.5,88.0,986.0,-1,-1,-1,-1,D2,2009-03-18 00:00:00,343,41.59252,1.915
-1,-1,10.6,59.0,996.0,-1,-1,-1,-1,D3,2009-03-18 00:00:00,252,41.38197,1.93564
-1,-1,6.1,77.0,1023.0,-1,-1,-1,-1,D4,2009-03-18 00:00:00,24,42.27065,3.18165
-1,-1,11.2,49.0,978.0,-1,-1,-1,-1,D5,2009-03-18 00:00:00,411.2,41.41843,2.12388
-1,-1,11.4,63.0,1002.0,-1,-1,-1,-1,D6,2009-03-18 00:00:00,196,42.43515,3.16622
-1,-1,4.3,85.0,1021.0,-1,-1,-1,-1,D7,2009-03-18 00:00:00,53,41.18499,0.59376
-1,-1,7.9,41.0,965.0,-1,-1,-1,-1,D8,2009-03-18 00:00:00,515,40.95134,0.30565
-1,-1,5.1,88.0,1020.0,-1,-1,-1,-1,D9,2009-03-18 00:00:00,59,41.21553,1.52121
-1,-1,3.4,87.0,987.0,-1,-1,-1,-1,H1,2009-03-18 00:00:00,333,41.58642,1.65306
-1,-1,4.7,83.0,1002.0,-1,-1,-1,-1,R1,2009-03-18 00:00:00,210,41.70637,1.87276
-1,-1,5.3,82.0,-1.0,-1,-1,-1,-1,UA,2009-03-18 00:00:00,93,40.9091,0.76943
-1,-1,4.2,90.0,-1.0,-1,-1,-1,-1,UB,2009-03-18 00:00:00,15,42.05398,3.06195
-1,-1,2.4,93.0,-1.0,-1,-1,-1,-1,UC,2009-03-18 00:00:00,60,41.97726,2.99705
-1,-1,2.9,86.0,-1.0,-1,-1,-1,-1,UD,2009-03-18 00:00:00,12,42.02895,3.06227
-1,-1,4.3,86.0,-1.0,-1,-1,-1,-1,UE,2009-03-18 00:00:00,4,42.02306,3.15719
-1,-1,8.9,57.0,-1.0,-1,-1,-1,-1,UF,2009-03-18 00:00:00,573,41.28832,1.90775
-1,-1,6.8,80.0,-1.0,-1,-1,-1,-1,UG,2009-03-18 00:00:00,3,41.29928,2.03787
-1,-1,8.8,58.0,-1.0,-1,-1,-1,-1,UH,2009-03-18 00:00:00,545,41.34171,1.48769
-1,-1,3.9,74.0,-1.0,-1,-1,-1,-1,UI,2009-03-18 00:00:00,1386,42.26477,1.76218
-1,-1,6.9,56.0,-1.0,-1,-1,-1,-1,UJ,2009-03-18 00:00:00,709,41.52879,1.3683
-1,-1,9.3,68.0,-1.0,-1,-1,-1,-1,UK,2009-03-18 00:00:00,161,41.27861,1.80479
-1,-1,5.6,75.0,-1.0,-1,-1,-1,-1,UL,2009-03-18 00:00:00,228,41.52911,0.75303
-1,-1,9.8,45.0,-1.0,-1,-1,-1,-1,UM,2009-03-18 00:00:00,505,41.35991,0.66789
-1,-1,3.3,91.0,-1.0,-1,-1,-1,-1,UN,2009-03-18 00:00:00,171,41.87449,2.92694
-1,-1,1.4,96.0,-1.0,-1,-1,-1,-1,UO,2009-03-18 00:00:00,97,41.91461,2.82069
-1,-1,10.2,68.0,1016.0,-1,-1,-1,-1,UP,2009-03-18 00:00:00,81,41.51773,2.37702
-1,-1,8.8,65.0,-1.0,-1,-1,-1,-1,UQ,2009-03-18 00:00:00,460,41.61991,2.44532
-1,-1,8.6,67.0,-1.0,-1,-1,-1,-1,US,2009-03-18 00:00:00,24,40.55786,0.52329
-1,-1,6.6,90.0,1027.0,-1,-1,-1,-1,UU,2009-03-18 00:00:00,3,40.70776,0.6321
-1,-1,6.3,78.0,-1.0,-1,-1,-1,-1,UV,2009-03-18 00:00:00,205,40.71727,0.41633
-1,-1,8.2,93.0,1027.0,-1,-1,-1,-1,UW,2009-03-18 00:00:00,0,40.62725,0.65922
