vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
0.9,74.0,21.9,55.0,936.2,-1.0,-1.0,-1.0,-1.0,CA,2010-08-27 00:00:00,693,41.95378,1.5851
0.2,262.0,17.6,72.0,943.1,-1.0,-1.0,-1.0,-1.0,CC,2010-08-27 00:00:00,626,42.07398,2.20862
0.6,26.0,21.0,58.0,919.1,-1.0,-1.0,-1.0,-1.0,CD,2010-08-27 00:00:00,849,42.37083,1.43277
1.4,295.0,22.7,85.0,977.2,-1.0,-1.0,-1.0,-1.0,CE,2010-08-27 00:00:00,316,41.53109,1.80813
0.6,274.0,20.0,44.0,861.7,-1.0,-1.0,-1.0,-1.0,CG,2010-08-27 00:00:00,1405,42.37717,2.41456
1.9,236.0,17.8,81.0,918.3,-1.0,-1.0,-1.0,-1.0,CI,2010-08-27 00:00:00,852,42.25839,2.36429
1.6,340.0,20.8,69.0,949.2,-1.0,-1.0,-1.0,-1.0,CJ,2010-08-27 00:00:00,566.5,42.21624,1.33132
0.3,186.0,18.8,75.0,973.5,-1.0,-1.0,-1.0,-1.0,CL,2010-08-27 00:00:00,349,41.67399,1.76796
4.2,126.0,24.1,45.0,935.5,-1.0,-1.0,-1.0,-1.0,CP,2010-08-27 00:00:00,690,42.13924,1.03893
2.1,5.0,21.4,56.0,946.7,-1.0,-1.0,-1.0,-1.0,CQ,2010-08-27 00:00:00,594,41.99546,1.02569
0.9,0.0,19.9,64.0,916.8,-1.0,-1.0,-1.0,-1.0,CR,2010-08-27 00:00:00,873,42.08032,1.9624
0.3,11.0,14.7,84.0,922.3,-1.0,-1.0,-1.0,-1.0,CT,2010-08-27 00:00:00,823,42.39811,0.74362
1.4,182.0,15.9,75.0,901.4,-1.0,-1.0,-1.0,-1.0,CU,2010-08-27 00:00:00,1002,42.69856,0.79397
1.4,10.0,22.4,55.0,954.7,-1.0,-1.0,-1.0,-1.0,CV,2010-08-27 00:00:00,513.3,42.23939,0.96434
0.8,223.0,20.7,90.0,962.6,-1.0,-1.0,-1.0,-1.0,CW,2010-08-27 00:00:00,446,41.39241,1.09894
0.6,300.0,21.2,48.0,922.7,-1.0,-1.0,-1.0,-1.0,CY,2010-08-27 00:00:00,816,41.87813,2.17873
2.0,50.0,20.4,71.0,981.8,-1.0,-1.0,-1.0,-1.0,C6,2010-08-27 00:00:00,264,41.6566,0.95172
3.2,119.0,24.5,54.0,964.1,-1.0,-1.0,-1.0,-1.0,C7,2010-08-27 00:00:00,427,41.66695,1.16234
2.7,149.0,22.1,61.0,949.4,-1.0,-1.0,-1.0,-1.0,C8,2010-08-27 00:00:00,554,41.67555,1.29609
-1.0,-1.0,22.2,91.0,985.1,-1.0,-1.0,-1.0,-1.0,C9,2010-08-27 00:00:00,240,40.71825,0.39988
1.9,102.0,23.8,96.0,992.2,-1.0,-1.0,-1.0,-1.0,DB,2010-08-27 00:00:00,179,40.87287,0.71581
0.5,198.0,21.2,65.0,964.1,-1.0,-1.0,-1.0,-1.0,DC,2010-08-27 00:00:00,421.5,42.19144,2.48263
1.2,279.0,23.2,75.0,1007.7,-1.0,-1.0,-1.0,-1.0,DD,2010-08-27 00:00:00,44.5,41.51175,2.38674
1.9,69.0,28.1,35.0,1007.4,-1.0,-1.0,-1.0,-1.0,DF,2010-08-27 00:00:00,28.6,41.97751,3.03543
3.5,156.0,21.0,31.0,807.6,-1.0,-1.0,-1.0,-1.0,DG,2010-08-27 00:00:00,1971.4,42.39848,2.15517
1.2,267.0,20.5,92.0,966.2,-1.0,-1.0,-1.0,-1.0,DI,2010-08-27 00:00:00,415,41.43292,1.62386
0.7,42.0,24.5,49.0,990.8,-1.0,-1.0,-1.0,-1.0,DJ,2010-08-27 00:00:00,176,42.11653,2.78969
0.8,331.0,24.1,93.0,1012.5,-1.0,-1.0,-1.0,-1.0,DK,2010-08-27 00:00:00,2,41.14677,1.41846
0.5,120.0,24.5,89.0,1011.9,-1.0,-1.0,-1.0,-1.0,DL,2010-08-27 00:00:00,0.5,40.70719,0.83449
0.7,207.0,24.7,48.0,1001.0,-1.0,-1.0,-1.0,-1.0,DM,2010-08-27 00:00:00,90,41.96012,2.80696
0.5,163.0,21.4,67.0,993.9,-1.0,-1.0,-1.0,-1.0,DN,2010-08-27 00:00:00,150,41.96095,2.63108
1.6,264.0,26.6,44.0,1010.1,-1.0,-1.0,-1.0,-1.0,DO,2010-08-27 00:00:00,14,41.80857,3.03241
0.7,208.0,15.1,80.0,893.6,-1.0,-1.0,-1.0,-1.0,DP,2010-08-27 00:00:00,1097,42.38605,1.8664
1.7,55.0,21.5,92.0,980.9,-1.0,-1.0,-1.0,-1.0,DQ,2010-08-27 00:00:00,287,41.30728,1.36259
-1.0,-1.0,24.6,47.0,966.4,-1.0,-1.0,-1.0,-1.0,D1,2010-08-27 00:00:00,404,41.28521,0.75383
-1.0,-1.0,22.6,87.0,974.3,-1.0,-1.0,-1.0,-1.0,D2,2010-08-27 00:00:00,343,41.59252,1.915
1.3,6.0,24.0,82.0,984.1,-1.0,-1.0,-1.0,-1.0,D3,2010-08-27 00:00:00,252,41.38197,1.93564
1.2,100.0,27.8,35.0,1008.0,-1.0,-1.0,-1.0,-1.0,D4,2010-08-27 00:00:00,24,42.27065,3.18165
4.2,251.0,22.6,77.0,966.8,-1.0,-1.0,-1.0,-1.0,D5,2010-08-27 00:00:00,411.2,41.41843,2.12388
7.8,8.0,22.4,85.0,988.7,-1.0,-1.0,-1.0,-1.0,D6,2010-08-27 00:00:00,196,42.43515,3.16622
2.9,154.0,25.6,76.0,1005.9,-1.0,-1.0,-1.0,-1.0,D7,2010-08-27 00:00:00,53,41.18499,0.59376
1.1,16.0,23.2,72.0,954.2,-1.0,-1.0,-1.0,-1.0,D8,2010-08-27 00:00:00,515,40.95134,0.30565
0.5,328.0,22.3,90.0,1006.3,-1.0,-1.0,-1.0,-1.0,D9,2010-08-27 00:00:00,59,41.21553,1.52121
1.6,343.0,20.9,81.0,975.3,-1.0,-1.0,-1.0,-1.0,H1,2010-08-27 00:00:00,333,41.58642,1.65306
2.6,359.0,21.0,66.0,989.1,-1.0,-1.0,-1.0,-1.0,R1,2010-08-27 00:00:00,210,41.70637,1.87276
-1.0,-1.0,23.9,92.0,-1.0,0.9,70.0,-1.0,-1.0,UA,2010-08-27 00:00:00,93,40.9091,0.76943
-1.0,-1.0,26.6,42.0,-1.0,1.0,212.0,-1.0,-1.0,UB,2010-08-27 00:00:00,15,42.05398,3.06195
-1.0,-1.0,28.6,37.0,-1.0,3.5,233.0,-1.0,-1.0,UC,2010-08-27 00:00:00,60,41.97726,2.99705
-1.0,-1.0,26.9,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,UD,2010-08-27 00:00:00,12,42.02895,3.06227
-1.0,-1.0,24.8,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2010-08-27 00:00:00,4,42.02306,3.15719
-1.0,-1.0,21.0,91.0,-1.0,5.3,261.0,-1.0,-1.0,UF,2010-08-27 00:00:00,573,41.28832,1.90775
-1.0,-1.0,23.8,96.0,-1.0,0.1,160.0,-1.0,-1.0,UG,2010-08-27 00:00:00,3,41.29928,2.03787
-1.0,-1.0,21.0,90.0,-1.0,0.7,243.0,1.5,261.0,UH,2010-08-27 00:00:00,545,41.34171,1.48769
-1.0,-1.0,18.4,55.0,-1.0,0.4,254.0,-1.0,-1.0,UI,2010-08-27 00:00:00,1386,42.26477,1.76218
-1.0,-1.0,19.2,84.0,-1.0,0.1,354.0,0.8,354.0,UJ,2010-08-27 00:00:00,709,41.52879,1.3683
-1.0,-1.0,23.0,93.0,-1.0,0.5,39.0,-1.0,-1.0,UK,2010-08-27 00:00:00,161,41.27861,1.80479
-1.0,-1.0,19.3,82.0,-1.0,0.1,190.0,-1.0,-1.0,UL,2010-08-27 00:00:00,228,41.52911,0.75303
-1.0,-1.0,24.9,51.0,-1.0,3.9,180.0,-1.0,-1.0,UM,2010-08-27 00:00:00,505,41.35991,0.66789
-1.0,-1.0,25.8,47.0,-1.0,1.1,142.0,-1.0,-1.0,UN,2010-08-27 00:00:00,171,41.87449,2.92694
-1.0,-1.0,25.4,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2010-08-27 00:00:00,97,41.91461,2.82069
2.2,328.0,22.5,76.0,1003.0,-1.0,-1.0,-1.0,-1.0,UP,2010-08-27 00:00:00,81,41.51773,2.37702
-1.0,-1.0,22.3,72.0,-1.0,1.1,234.0,-1.0,-1.0,UQ,2010-08-27 00:00:00,460,41.61991,2.44532
-1.0,-1.0,23.1,90.0,-1.0,0.8,325.0,-1.0,-1.0,US,2010-08-27 00:00:00,24,40.55786,0.52329
1.7,32.0,23.8,94.0,1012.0,-1.0,-1.0,-1.0,-1.0,UU,2010-08-27 00:00:00,3,40.70776,0.6321
-1.0,-1.0,21.9,89.0,-1.0,0.1,316.0,-1.0,-1.0,UV,2010-08-27 00:00:00,205,40.71727,0.41633
-1.0,-1.0,24.1,99.0,1012.0,1.2,329.0,-1.0,-1.0,UW,2010-08-27 00:00:00,0,40.62725,0.65922
-1.0,-1.0,20.6,97.0,-1.0,0.2,286.0,-1.0,-1.0,UX,2010-08-27 00:00:00,210,40.62652,0.37112
-1.0,-1.0,20.9,58.0,-1.0,0.2,28.0,0.8,32.0,UY,2010-08-27 00:00:00,576,41.87912,0.76103
-1.0,-1.0,22.6,81.0,-1.0,1.0,299.0,-1.0,-1.0,U1,2010-08-27 00:00:00,31,42.30648,2.95481
2.3,109.0,22.2,83.0,1011.0,-1.0,-1.0,-1.0,-1.0,U2,2010-08-27 00:00:00,4,42.17716,3.0968
-1.0,-1.0,19.9,95.0,-1.0,0.2,314.0,-1.0,-1.0,U3,2010-08-27 00:00:00,257,41.37491,1.63032
0.8,50.0,21.6,60.0,-1.0,0.4,7.0,-1.0,-1.0,U4,2010-08-27 00:00:00,507,41.83094,1.84699
-1.0,-1.0,18.0,67.0,-1.0,1.0,83.0,-1.0,-1.0,U5,2010-08-27 00:00:00,969,41.31349,0.99611
-1.0,-1.0,22.7,85.0,-1.0,0.4,344.0,-1.0,-1.0,U6,2010-08-27 00:00:00,29,41.08017,1.06661
-1.0,-1.0,22.9,90.0,-1.0,0.0,87.0,-1.0,-1.0,U7,2010-08-27 00:00:00,52,40.85936,0.50525
-1.0,-1.0,24.0,89.0,-1.0,0.9,14.0,-1.0,-1.0,U9,2010-08-27 00:00:00,62,40.76947,0.61635
-1.0,-1.0,23.7,90.0,-1.0,2.6,153.0,-1.0,-1.0,VA,2010-08-27 00:00:00,257,41.19645,0.51161
0.3,44.0,22.9,87.0,-1.0,-1.0,-1.0,-1.0,-1.0,VB,2010-08-27 00:00:00,32,41.06289,0.63517
-1.0,-1.0,25.1,79.0,-1.0,0.7,104.0,-1.0,-1.0,VC,2010-08-27 00:00:00,69,41.24415,0.43266
-1.0,-1.0,23.3,56.0,-1.0,1.4,125.0,-1.0,-1.0,VD,2010-08-27 00:00:00,429,41.68939,1.20381
-1.0,-1.0,20.7,82.0,-1.0,0.4,47.0,-1.0,-1.0,VE,2010-08-27 00:00:00,97,41.48692,0.46058
-1.0,-1.0,19.5,88.0,-1.0,0.0,348.0,-1.0,-1.0,VF,2010-08-27 00:00:00,122,41.56482,0.54999
-1.0,-1.0,21.7,59.0,-1.0,0.1,269.0,-1.0,-1.0,VH,2010-08-27 00:00:00,259,41.65814,0.39301
-1.0,-1.0,22.6,58.0,-1.0,0.4,46.0,-1.0,-1.0,VJ,2010-08-27 00:00:00,161,41.59957,0.6478
2.8,87.0,24.0,52.0,979.4,-1.0,-1.0,-1.0,-1.0,VK,2010-08-27 00:00:00,286,41.68328,0.4487
1.6,66.0,23.4,67.0,-1.0,0.5,43.0,-1.0,-1.0,VL,2010-08-27 00:00:00,100,41.46014,0.40562
-1.0,-1.0,24.4,46.0,-1.0,1.0,58.0,-1.0,-1.0,VM,2010-08-27 00:00:00,222,41.7145,0.62839
-1.0,-1.0,19.2,79.0,-1.0,-1.0,-1.0,-1.0,-1.0,VN,2010-08-27 00:00:00,117,41.88244,2.74262
-1.0,-1.0,19.8,69.0,-1.0,0.4,56.0,-1.0,-1.0,VO,2010-08-27 00:00:00,785,42.08745,1.42792
-1.0,-1.0,20.3,63.0,-1.0,1.1,101.0,1.8,96.0,VP,2010-08-27 00:00:00,659,41.80483,1.53853
1.0,40.0,22.9,99.0,1000.0,-1.0,-1.0,-1.0,-1.0,VQ,2010-08-27 00:00:00,112,41.1713,1.16774
-1.0,-1.0,20.9,65.0,-1.0,0.4,48.0,-1.0,-1.0,VR,2010-08-27 00:00:00,291,41.68994,1.04401
10.1,194.0,16.0,57.0,781.7,-1.0,-1.0,-1.0,-1.0,VS,2010-08-27 00:00:00,2247,42.63835,0.77889
-1.0,-1.0,21.2,79.0,-1.0,0.4,270.0,-1.0,-1.0,VT,2010-08-27 00:00:00,84,41.48401,2.12745
-1.0,-1.0,22.1,83.0,-1.0,0.7,130.0,-1.0,-1.0,VU,2010-08-27 00:00:00,421,41.63286,1.91718
0.8,16.0,18.4,82.0,-1.0,-1.0,-1.0,-1.0,-1.0,VV,2010-08-27 00:00:00,528,41.68129,2.02647
-1.0,-1.0,22.1,47.0,-1.0,1.0,226.0,-1.0,-1.0,VX,2010-08-27 00:00:00,1030,41.74761,2.30291
-1.0,-1.0,21.7,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,VY,2010-08-27 00:00:00,240,41.25095,1.29863
-1.0,-1.0,23.4,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,VZ,2010-08-27 00:00:00,83,42.38443,3.00736
-1.0,-1.0,25.4,45.0,-1.0,0.6,77.0,-1.0,-1.0,V1,2010-08-27 00:00:00,238,41.78487,0.82939
-1.0,-1.0,18.1,70.0,-1.0,0.2,247.0,-1.0,-1.0,V3,2010-08-27 00:00:00,509,41.95224,2.23271
-1.0,-1.0,17.1,73.0,937.0,-1.0,-1.0,0.4,21.0,V4,2010-08-27 00:00:00,684,42.11477,2.21483
-1.0,-1.0,18.3,65.0,-1.0,0.9,111.0,1.4,98.0,V5,2010-08-27 00:00:00,774,42.03947,2.11993
-1.0,-1.0,19.2,74.0,-1.0,0.2,109.0,-1.0,-1.0,V8,2010-08-27 00:00:00,223,41.67279,0.87741
-1.0,-1.0,21.4,63.0,-1.0,0.5,48.0,-1.0,-1.0,WA,2010-08-27 00:00:00,443,41.87694,1.1541
-1.0,-1.0,23.7,47.0,-1.0,1.3,84.0,-1.0,-1.0,WB,2010-08-27 00:00:00,267,41.76036,0.67022
-1.0,-1.0,19.4,77.0,-1.0,0.5,54.0,-1.0,-1.0,WC,2010-08-27 00:00:00,261,41.63642,0.92446
-1.0,-1.0,23.0,80.0,-1.0,2.3,142.0,-1.0,-1.0,WD,2010-08-27 00:00:00,382,41.08671,0.31884
-1.0,-1.0,19.7,83.0,-1.0,0.9,76.0,-1.0,-1.0,WE,2010-08-27 00:00:00,126,41.5444,2.30014
-1.0,-1.0,20.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,WF,2010-08-27 00:00:00,108,41.95425,2.77578
-1.0,-1.0,23.6,51.0,-1.0,0.9,100.0,-1.0,-1.0,WG,2010-08-27 00:00:00,301,41.80104,0.64804
-1.0,-1.0,23.1,81.0,-1.0,3.5,161.0,-1.0,-1.0,WI,2010-08-27 00:00:00,350,41.35741,0.4809
-1.0,-1.0,21.9,82.0,-1.0,0.4,136.0,-1.0,-1.0,WJ,2010-08-27 00:00:00,141,41.1223,0.72182
-1.0,-1.0,18.5,80.0,-1.0,0.1,344.0,-1.0,-1.0,WK,2010-08-27 00:00:00,268,41.81949,0.57768
-1.0,-1.0,23.2,61.0,-1.0,0.0,134.0,-1.0,-1.0,WL,2010-08-27 00:00:00,413,41.57236,1.0882
0.2,210.0,21.6,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,WM,2010-08-27 00:00:00,1167,42.10736,1.8267
