vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
-1,-1,7.4,92.0,942.0,-1,-1,-1,-1,CA,2009-03-12 00:00:00,693,41.95378,1.5851
-1,-1,2.7,92.0,950.0,-1,-1,-1,-1,CC,2009-03-12 00:00:00,626,42.07398,2.20862
-1,-1,5.9,42.0,924.0,-1,-1,-1,-1,CD,2009-03-12 00:00:00,849,42.37083,1.43277
-1,-1,8.0,93.0,986.0,-1,-1,-1,-1,CE,2009-03-12 00:00:00,316,41.53109,1.80813
-1,-1,6.7,21.0,864.0,-1,-1,-1,-1,CG,2009-03-12 00:00:00,1405,42.37717,2.41456
-1,-1,0.4,93.0,924.0,-1,-1,-1,-1,CI,2009-03-12 00:00:00,852,42.25839,2.36429
-1,-1,3.3,100.0,957.0,-1,-1,-1,-1,CJ,2009-03-12 00:00:00,566.5,42.21624,1.33132
-1,-1,6.7,93.0,982.0,-1,-1,-1,-1,CL,2009-03-12 00:00:00,349,41.67399,1.76796
-1,-1,8.7,65.0,942.0,-1,-1,-1,-1,CP,2009-03-12 00:00:00,690,42.13924,1.03893
-1,-1,6.0,83.0,953.0,-1,-1,-1,-1,CQ,2009-03-12 00:00:00,594,41.99546,1.02569
-1,-1,6.2,96.0,922.0,-1,-1,-1,-1,CR,2009-03-12 00:00:00,873,42.08032,1.9624
-1,-1,2.6,62.0,927.0,-1,-1,-1,-1,CT,2009-03-12 00:00:00,823,42.39811,0.74362
-1,-1,1.7,84.0,910.0,-1,-1,-1,-1,CU,2009-03-12 00:00:00,1002,42.69856,0.79397
-1,-1,5.4,79.0,962.0,-1,-1,-1,-1,CV,2009-03-12 00:00:00,513.3,42.23939,0.96434
-1,-1,8.8,100.0,970.0,-1,-1,-1,-1,CW,2009-03-12 00:00:00,446,41.39241,1.09894
-1,-1,6.5,90.0,928.0,-1,-1,-1,-1,CY,2009-03-12 00:00:00,816,41.87813,2.17873
-1,-1,6.0,92.0,992.0,-1,-1,-1,-1,C6,2009-03-12 00:00:00,264,41.6566,0.95172
-1,-1,8.4,86.0,972.0,-1,-1,-1,-1,C7,2009-03-12 00:00:00,427,41.66695,1.16234
-1,-1,7.7,87.0,957.0,-1,-1,-1,-1,C8,2009-03-12 00:00:00,554,41.67555,1.29609
-1,-1,8.9,93.0,995.0,-1,-1,-1,-1,C9,2009-03-12 00:00:00,240,40.71825,0.39988
-1,-1,10.4,93.0,1002.0,-1,-1,-1,-1,DB,2009-03-12 00:00:00,179,40.87287,0.71581
-1,-1,4.5,90.0,973.0,-1,-1,-1,-1,DC,2009-03-12 00:00:00,421.5,42.19144,2.48263
-1,-1,9.3,85.0,1018.0,-1,-1,-1,-1,DD,2009-03-12 00:00:00,44.5,41.51175,2.38674
-1,-1,10.8,65.0,1020.0,-1,-1,-1,-1,DF,2009-03-12 00:00:00,28.6,41.97751,3.03543
-1,-1,3.0,28.0,806.0,-1,-1,-1,-1,DG,2009-03-12 00:00:00,1971.4,42.39848,2.15517
-1,-1,7.5,90.0,974.0,-1,-1,-1,-1,DI,2009-03-12 00:00:00,415,41.43292,1.62386
-1,-1,7.4,85.0,1002.0,-1,-1,-1,-1,DJ,2009-03-12 00:00:00,176,42.11653,2.78969
-1,-1,12.7,83.0,1024.0,-1,-1,-1,-1,DK,2009-03-12 00:00:00,2,41.14677,1.41846
-1,-1,10.2,93.0,1023.0,-1,-1,-1,-1,DL,2009-03-12 00:00:00,0.5,40.70719,0.83449
-1,-1,6.6,88.0,1013.0,-1,-1,-1,-1,DM,2009-03-12 00:00:00,90,41.96012,2.80696
-1,-1,4.0,100.0,1006.0,-1,-1,-1,-1,DN,2009-03-12 00:00:00,150,41.96095,2.63108
-1,-1,8.6,82.0,1022.0,-1,-1,-1,-1,DO,2009-03-12 00:00:00,14,41.80857,3.03241
-1,-1,0.3,64.0,898.0,-1,-1,-1,-1,DP,2009-03-12 00:00:00,1097,42.38605,1.8664
-1,-1,10.4,89.0,990.0,-1,-1,-1,-1,DQ,2009-03-12 00:00:00,287,41.30728,1.36259
-1,-1,4.9,90.0,975.0,-1,-1,-1,-1,D1,2009-03-12 00:00:00,404,41.28521,0.75383
-1,-1,6.2,94.0,983.0,-1,-1,-1,-1,D2,2009-03-12 00:00:00,343,41.59252,1.915
-1,-1,7.6,92.0,993.0,-1,-1,-1,-1,D3,2009-03-12 00:00:00,252,41.38197,1.93564
-1,-1,12.9,51.0,1020.0,-1,-1,-1,-1,D4,2009-03-12 00:00:00,24,42.27065,3.18165
-1,-1,8.4,91.0,975.0,-1,-1,-1,-1,D5,2009-03-12 00:00:00,411.2,41.41843,2.12388
-1,-1,10.6,59.0,999.0,-1,-1,-1,-1,D6,2009-03-12 00:00:00,196,42.43515,3.16622
