vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
-1,-1,5.8,90.0,940.0,-1,-1,-1,-1,CA,2009-04-04 00:00:00,693,41.95378,1.5851
-1,-1,3.9,91.0,947.0,-1,-1,-1,-1,CC,2009-04-04 00:00:00,626,42.07398,2.20862
-1,-1,4.3,79.0,922.0,-1,-1,-1,-1,CD,2009-04-04 00:00:00,849,42.37083,1.43277
-1,-1,7.5,91.0,983.0,-1,-1,-1,-1,CE,2009-04-04 00:00:00,316,41.53109,1.80813
-1,-1,2.3,71.0,862.0,-1,-1,-1,-1,CG,2009-04-04 00:00:00,1405,42.37717,2.41456
-1,-1,1.4,93.0,922.0,-1,-1,-1,-1,CI,2009-04-04 00:00:00,852,42.25839,2.36429
-1,-1,8.1,73.0,955.0,-1,-1,-1,-1,CJ,2009-04-04 00:00:00,566.5,42.21624,1.33132
-1,-1,4.7,93.0,980.0,-1,-1,-1,-1,CL,2009-04-04 00:00:00,349,41.67399,1.76796
-1,-1,7.8,82.0,940.0,-1,-1,-1,-1,CP,2009-04-04 00:00:00,690,42.13924,1.03893
-1,-1,7.3,89.0,951.0,-1,-1,-1,-1,CQ,2009-04-04 00:00:00,594,41.99546,1.02569
-1,-1,4.8,96.0,919.0,-1,-1,-1,-1,CR,2009-04-04 00:00:00,873,42.08032,1.9624
-1,-1,4.7,92.0,925.0,-1,-1,-1,-1,CT,2009-04-04 00:00:00,823,42.39811,0.74362
-1,-1,2.7,91.0,905.0,-1,-1,-1,-1,CU,2009-04-04 00:00:00,1002,42.69856,0.79397
-1,-1,7.8,86.0,960.0,-1,-1,-1,-1,CV,2009-04-04 00:00:00,513.3,42.23939,0.96434
-1,-1,6.6,100.0,968.0,-1,-1,-1,-1,CW,2009-04-04 00:00:00,446,41.39241,1.09894
-1,-1,6.1,83.0,926.0,-1,-1,-1,-1,CY,2009-04-04 00:00:00,816,41.87813,2.17873
-1,-1,6.6,93.0,989.0,-1,-1,-1,-1,C6,2009-04-04 00:00:00,264,41.6566,0.95172
-1,-1,7.4,82.0,970.0,-1,-1,-1,-1,C7,2009-04-04 00:00:00,427,41.66695,1.16234
-1,-1,6.1,85.0,955.0,-1,-1,-1,-1,C8,2009-04-04 00:00:00,554,41.67555,1.29609
-1,-1,10.3,88.0,992.0,-1,-1,-1,-1,C9,2009-04-04 00:00:00,240,40.71825,0.39988
-1,-1,11.1,81.0,1000.0,-1,-1,-1,-1,DB,2009-04-04 00:00:00,179,40.87287,0.71581
-1,-1,4.6,92.0,971.0,-1,-1,-1,-1,DC,2009-04-04 00:00:00,421.5,42.19144,2.48263
-1,-1,9.9,79.0,1016.0,-1,-1,-1,-1,DD,2009-04-04 00:00:00,44.5,41.51175,2.38674
-1,-1,5.7,91.0,1018.0,-1,-1,-1,-1,DF,2009-04-04 00:00:00,28.6,41.97751,3.03543
-1,-1,-2.2,69.0,804.0,-1,-1,-1,-1,DG,2009-04-04 00:00:00,1971.4,42.39848,2.15517
-1,-1,7.8,82.0,972.0,-1,-1,-1,-1,DI,2009-04-04 00:00:00,415,41.43292,1.62386
-1,-1,7.7,87.0,1000.0,-1,-1,-1,-1,DJ,2009-04-04 00:00:00,176,42.11653,2.78969
-1,-1,9.8,84.0,1021.0,-1,-1,-1,-1,DK,2009-04-04 00:00:00,2,41.14677,1.41846
-1,-1,12.3,85.0,1021.0,-1,-1,-1,-1,DL,2009-04-04 00:00:00,0.5,40.70719,0.83449
-1,-1,7.1,89.0,1010.0,-1,-1,-1,-1,DM,2009-04-04 00:00:00,90,41.96012,2.80696
-1,-1,5.9,100.0,1003.0,-1,-1,-1,-1,DN,2009-04-04 00:00:00,150,41.96095,2.63108
-1,-1,7.4,89.0,1019.0,-1,-1,-1,-1,DO,2009-04-04 00:00:00,14,41.80857,3.03241
-1,-1,0.3,91.0,896.0,-1,-1,-1,-1,DP,2009-04-04 00:00:00,1097,42.38605,1.8664
-1,-1,7.2,88.0,987.0,-1,-1,-1,-1,DQ,2009-04-04 00:00:00,287,41.30728,1.36259
-1,-1,7.3,88.0,973.0,-1,-1,-1,-1,D1,2009-04-04 00:00:00,404,41.28521,0.75383
-1,-1,6.5,95.0,980.0,-1,-1,-1,-1,D2,2009-04-04 00:00:00,343,41.59252,1.915
-1,-1,8.8,87.0,990.0,-1,-1,-1,-1,D3,2009-04-04 00:00:00,252,41.38197,1.93564
